code,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,discipline,event
1544474,POGACAR Vesna,POGACAR V,POGACAR,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,['Sitting Volleyball'],['Women'],2006-07-24,LJUBLJANA,Slovenia,SENCUR,Slovenia,,"Playing piano and guitar, reading, writing. (Athlete, 27 Aug 2024)",Student,,,"English, Slovene, Spanish",Simon Bozic [national]; Branko Mihorko,,,,"""Never give up."" (Athlete, 27 Aug 2024)",,,,,
1544520,DIOUF Youssoupha,DIOUF Y,Youssoupha DIOUF,Male,Athlete,SEN,Senegal,Senegal,Senegal,Senegal,SEN,0.0,0.0,['Para Athletics'],"[""Men's Javelin Throw - F57""]",1986-12-31,JOAL-FADIOUT,Senegal,,,,,,"Cheikh Anta Diop University, Dakar, SEN",,French,Bruno Adam,,"Jamaican sprinter Usain Bolt. (Athlete, 21 Oct 2015)",,,,,"He has played wheelchair basketball for club teams in France including Elan Chalon Basket Fauteuil, Club Handisport Forezien, and Lyon. (lejsl.com, 24 Jun 2024; Kiffca Basketball Facebook page, 07 Dec 2017; casadellacarita.org, 09 Sep 2016; Facebook profile, 08 Feb 2016)",,
1544534,SANKA Edmond,SANKA E,Edmond SANKA,Male,Athlete,SEN,Senegal,Senegal,Senegal,Senegal,SEN,0.0,0.0,['Para Canoe'],"[""Men's Kayak Single 200m - KL3""]",1985-11-20,ZIGUINCHOR,Senegal,,,,,,"Cheikh Anta Diop University, Dakar, SEN",Three children,,Anais Cattelet [club]; Pierrick Bayle [club]; Olivier Bayle [club],"""A friend recommended [the sport to] me and I adapted quickly. Despite my impairment, the coach showed me some exercises to do. And from then on I started learning to paddle. I already knew how to swim so it was easy."" (Maguette Massaly Facebook profile, 11 Jan 2021)",,,,,,,,
1544537,DRAME Aliou,DRAME A,Aliou DRAME,Male,Athlete,SEN,Senegal,Senegal,Senegal,Senegal,SEN,0.0,0.0,['Para Archery'],"[""Men's Individual Compound Open""]",1980-10-16,DAKAR,Senegal,LYON,France,,,Athlete,,,French,,"His mother-in-law was vice president of the archery club where he took up the sport. ""I was just doing it for fun. I fell in love with archery."" (sudquotidien.sn, 22 Dec 2023)",,,,,,"He has represented Senegal in wheelchair basketball, and has played for French wheelchair basketball club teams Hornets Le Cannet and Lyon Basket Fauteuil. (sudquotidien.sn, 22 Dec 2023; Lyon Basket Fauteuil Facebook page, 30 Nov 2023)",,
1544550,RUSTAMOVA Irodakhon,RUSTAMOVA I,Irodakhon RUSTAMOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Para Canoe'],"[""Women's Va'a Single 200m - VL2""]",1995-09-20,,,,,,,,,,,"Eldar Yakshibaev [national], UZB",,,,"""Work on yourself, you are your future."" (Instagram profile, 01 Jan 2023)",,,,,
1545534,GAWILAN Ernie,GAWILAN E,Ernie GAWILAN,Male,Athlete,PHI,Philippines,Philippines,Philippines,Philippines,PHI,0.0,0.0,['Para Swimming'],"[""Men's 200m Individual Medley - SM7"", ""Men's 400m Freestyle - S7""]",1991-05-05,DAVAO,Philippines,PASIG,Philippines,,,Athlete,,,Filipino,"Tony Ong [national], PHI","He was working as a housekeeper in Samal, Philippines, when he had his first encounter with the water. Swimming coach Jude Corpuz took notice of his habit of visiting the ocean during his free time, saw potential, and decided to train him. (sunstar.com.ph, 21 Jun 2019; spin.ph, 11 Nov 2014)",,,"""Let's continue dreaming and work hard to fulfill our dreams."" (sunstar.com.ph, 20 Oct 2018)",,,,,
1545549,JAKIN Bogomira,JAKIN B,JAKIN,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,['Sitting Volleyball'],['Women'],1957-10-22,NOVA GORICA,Slovenia,NOVA GORICA,Slovenia,"Mira (paravolley.pl, 09 Jun 2014)",,,,Husband Jordan,"English, Slovene","Simon Bozic [club, national]","""Sport has been addictive to me since childhood and helped me become persistent, hardworking and active. It meant daily occupational therapy for me."" (ParaVolley Slovenia Facebook page, 04 Nov 2015)",,,,"Her husband Jordan Jakin has represented Slovenia in sitting volleyball, including at the 2023 European Championships in Caorle, Italy. (SportsDeskOnline, 17 Apr 2024; worldparavolley.org, 19 Apr 2023; ParaVolley Europe Facebook page, 22 Oct 2021)",,"She has competed in Para alpine skiing at national level in Slovenia. (zveza-gns.si, 07 Feb 2017)",,
1545551,TIRSEK Francek Gorazd,TIRSEK FG,Francek Gorazd TIRSEK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,['Shooting Para Sport'],"['R5 - Mixed 10m Air Rifle Prone SH2', 'R4 - Mixed 10m Air Rifle Standing SH2', 'R9 - Mixed 50m Rifle Prone SH2']",1975-03-28,CELJE,Slovenia,GORNJI GRAD,Slovenia,"Nani (Facebook profile, 29 Mar 2022)",,,,,"English, German, Slovene",Andreja Gorjup [national],"He competed in hunting rifle shooting before his accident. (Athlete, 24 Apr 2012)",,,"""Champions are made in coldness, moisture and darkness."" (Athlete, 24 Apr 2012)",,,,,
1545632,SOE PEA,SOE PEA,SOE PEA,Male,Athlete,MYA,Myanmar,Myanmar,Myanmar,Myanmar,MYA,0.0,0.0,['Para Athletics'],"[""Men's 100m - T64"", ""Men's 200m - T64""]",1991-05-21,YANGON,Myanmar,YANGON,Myanmar,,,Athlete,,,Burmese,Aung Thu Tun,"He was interested in the sport. (Athlete, 28 Aug 2024)","His father. (Athlete, 28 Aug 2024)","Jamaican sprinter Usain Bolt. (Athlete, 28 Aug 2024)","""Good luck will come when I try my best."" (Athlete, 28 Aug 2024)",,"He wears yellow as he consider it his lucky colour. (Athlete, 28 Aug 2024)",,,
1546098,OTOM Angel Mae,OTOM AM,Angel Mae OTOM,Female,Athlete,PHI,Philippines,Philippines,Philippines,Philippines,PHI,0.0,0.0,['Para Swimming'],"[""Women's 50m Backstroke - S5"", ""Women's 50m Butterfly - S5""]",2003-06-30,MEYCAUAYAN,Philippines,OLONGAPO,Philippines,,,Student,"Sports Science - University of the Philippines, Philippines",,Filipino,Tony Ong [national],"She lived near the beach so it was natural for her to take up swimming. (pna.gov.ph, 09 May 2023)","Chinese Para swimmer Lu Dong. (pna.gov.ph, 09 May 2023)",,,,,,,
1546104,ASUSANO Cendy,ASUSANO C,Cendy ASUSANO,Female,Athlete,PHI,Philippines,Philippines,Philippines,Philippines,PHI,0.0,0.0,['Para Athletics'],"[""Women's Javelin Throw - F54""]",1990-04-07,,Philippines,PASIG,Philippines,,"Dancing. (Athlete, 28 Aug 2024)",Athlete,,One daughter,Filipino,"Joel Deriada [national], PHI; Ariel Ferrera; Roberto Fresnido; Nixon Mas","She was encouraged to try the sport by a Filipino wheelchair basketball player. (pna.gov.ph, 18 Sep 2017)",,"Her family. (Athlete, 28 Aug 2024)","""Time is gold."" (Athlete, 28 Aug 2024)",,,,,
1546106,MANGLIWAN Jerrold Pete,MANGLIWAN JP,Jerrold Pete MANGLIWAN,Male,Athlete,PHI,Philippines,Philippines,Philippines,Philippines,PHI,0.0,0.0,['Para Athletics'],"[""Men's 100m - T52"", ""Men's 400m - T52""]",1979-10-17,TABUK,Philippines,TABUK,Philippines,"Elod (Athlete, 23 Aug 2021)","Playing the guitar. (Athlete, 23 Aug 2021)",Athlete,"Media and Communications - Trinity University of Asia, Quezon, PHI",Three children,"English, Filipino","Bernard Buen [national], PHI; Joel Deriada [national], PHI","One of his friends encouraged him to try the sport. ""I wanted to test myself, so I tried track. I had a friend who did wheelchair racing. We rode our wheelchairs from Montalban to Cubao [Philippines]. It took us about five hours, non-stop. I continued training, and that's when I started to become a national athlete."" (rappler.com, 13 Dec 2016; straitstimes.com, 08 Dec 2015)","Filipino boxer Manny Pacquiao, Slovenian basketball player Luka Doncic. (Athlete, 23 Aug 2021)","Coach Bernard Buen. (Athlete, 23 Aug 2021)","""It's all about staying calm and true to the way you spin the wheel, regardless of what's happening around you."" (straitstimes.com, 08 Dec 2015)",,,,,
1546339,BRUSSIG Ramona,BRUSSIG R,Ramona BRUSSIG,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Para Judo'],"[""Women's -57 kg J2""]",1977-05-20,LEIPZIG,Germany,SCHWERIN,Germany,"Mona (Athlete, 21 Aug 2021)",,,,,German,Uwe Juch [club]; Carmen Bruckmann [national],"""I went to judo with a friend."" (Athlete, 21 Aug 2021)",,"Her twin sister Carmen Brussig. (Athlete, 21 Aug 2021)","""Those who fight can lose, but those who do not fight have lost already."" (Athlete, 01 Apr 2016)","Her identical twin sister Carmen Brussig has represented Germany and Switzerland in Para judo. She competed for Germany in the 48kg category at the 2008, 2012, 2016, and 2020 editions of the Paralympic Games, winning gold in 2012, silver in 2016, and bronze in 2008. (SportsDeskOnline, 25 Jul 2024; judoinside.com, 17 Nov 2019; Athlete, 01 Apr 2016)",,,,
1546600,BRUECHLE Thomas,BRUECHLE T,Thomas BRUECHLE,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Para Table Tennis'],"[""Men's Singles - MS3"", 'Mixed Doubles - XD7']",1976-07-29,LINDAU,Germany,LINDAU,Germany,"The Wall (Athlete, 22 Aug 2021)","Books, sport, nature. (Athlete, 22 Aug 2021)",Teacher,"University of Education Weingarten, Germany",,"English, French, German","Volker Ziegler [national], GER","He played football before acquiring his impairment. He took up table tennis when a friend took him to try the sport. ""It was easy for me from the start. I think I already had a certain feeling for the ball."" (tischtennis-frickenhausen.de, 01 Mar 2021)","Swedish table tennis player Jan-Ove Waldner. (Athlete, 22 Aug 2021)",,"""Think positive."" (Athlete, 22 Aug 2021)",,,,,
1546744,SIMION Bobi,SIMION B,Bobi SIMION,Male,Athlete,ROU,Romania,Romania,Romania,Romania,ROU,0.0,0.0,['Para Table Tennis'],"[""Men's Singles - MS6"", 'Mixed Doubles - XD17']",1980-07-29,REGHIN,Romania,,,,"Listening to music. (Athlete, 21 May 2016)",,,,"English, Romanian","Alexandru Gheorghe [national], ROU; Dan Nasui","""Sport for me means movement. This is how I found myself in this sport."" (paralimpicromania.ro, 22 Sep 2019)","Spanish tennis player Rafael Nadal. (Athlete, 21 May 2016)",,"""If you don't fight, it means you do not believe in yourself."" (Athlete, 21 May 2016)",,,,,
1546756,CIRIPAN Camelia,CIRIPAN C,Camelia CIRIPAN,Female,Athlete,ROU,Romania,Romania,Romania,Romania,ROU,0.0,0.0,['Para Table Tennis'],"[""Women's Singles - WS6"", 'Mixed Doubles - XD17']",1978-11-16,,,BUCHAREST,Romania,,,"Analyst, Athlete","Journalism - Hyperion University, Bucharest, ROU",,"English, Romanian","Alexandru Gheorghe [national], ROU",,,,"""Sport offers us a lot, and most importantly, it is inclusive. We can accept ourselves easily and be part of a community that is our own."" (gojysk.com, 26 Sep 2023)",,,,,
1547537,GLOSSNER Lukas,GLOSSNER L,Lukas GLOSSNER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Wheelchair Basketball'],['Men'],2000-03-25,WEISSENBURG,Germany,MUNICH,Germany,"Glotza (Facebook profile, 09 Apr 2023)","Spending time with family and friends. (rehacare.com, 13 Mar 2024)",Athlete,"Business - Technical University Ingolstadt of Applied Sciences, Germany",Partner Lilly,German,Michael Engel [national],,"Argentinian footballer Lionel Messi, US basketball player LeBron James. (rehacare.com, 13 Mar 2024)","His family. (rehacare.com, 13 Mar 2024)","""Always be grateful for what you have and appreciate the little things."" (rehacare.com, 13 Mar 2024)",,,,,
1547541,HALLER Jan,HALLER J,Jan HALLER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Wheelchair Basketball'],['Men'],1988-10-01,HANOVER,Germany,HANOVER,Germany,,"Playing video games, watching TV series and sport, walking his dog. (sebastian-altfeld.de, 21 Apr 2023)","Athlete, Sports Administrator","Sports Management - IST University of Applied Sciences, Dusseldorf, GER",,"English, German",Martin Kluck [club]; Michael Engel [national],"He watched his idol, German basketball player Dirk Nowitzki, play when he was young and was inspired to take up the sport himself. ""Back then I got a basket for home so I could exercise."" (sportbuzzer.de, 30 Jan 2020)","German basketball player Dirk Nowitzki. (Athlete, 10 May 2016)","His parents. (sebastian-altfeld.de, 21 Apr 2023)",,,,,,
1547550,HALOUSKI Aliaksandr,HALOUSKI A,Aliaksandr HALOUSKI,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Wheelchair Basketball'],['Men'],1987-04-30,MINSK,Belarus,,,"Alex (Peter Boxhamster YouTube channel, 13 Apr 2015)",,"Athlete, Technical Drawer","Economics - Belarusian National Technical University, Minsk, BLR",Wife Alena,"Belarusian, German, Russian",Michael Engel [national],,,,,,,,,
1547584,HELL Tobias,HELL T,Tobias HELL,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Wheelchair Basketball'],['Men'],2000-05-17,RACKELWITZ,Germany,,,"Tobi (rollt-magazin.de, 13 Mar 2024)",,"Athlete, Student",Nutrition,,"English, German",Martin Kluck [club]; Michael Engel [national],"He met a wheelchair basketball coach while out shopping with his father, and the coach invited him to a trial training session in Cottbus, Germany. ""They were looking for new people for the regional league. Since I had already tried wheelchair basketball in rehab and was thinking about maybe playing it regularly, I said yes. I never actually planned to become a professional athlete, but you usually don't plan the best things that happen in life."" (neuepresse.de, 06 Feb 2024; bsn-ev.de, 01 Jan 2024; saechsische.de, 23 Jul 2021)",,"His parents. (saechsische.de, 23 Jul 2021)",,,,,,
1547818,ANO Adou Herve,ANO AH,Adou Herve ANO,Male,Athlete,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,CIV,0.0,0.0,['Para Powerlifting'],"[""Men's up to 80kg""]",1983-05-30,POKO,Côte d'Ivoire,ABIDJAN,Côte d'Ivoire,,"Wheelchair basketball. (Athlete, 13 Jul 2019)",Athlete,"Literature Studies - University of Cocody, Abidjan, CIV",,"English, French",,"""I became passionate about the sport. It builds a strong sporting character and good health."" (Athlete, 13 Jul 2019)","Nigerian weightlifter Prince Are Feyisetan. (Athlete, 25 Aug 2021)","Ivorian Para athlete Oumar Basakoulba Kone. (Athlete, 25 Aug 2021)","""Always persevere, never give up."" (Athlete, 25 Aug 2021)",,,"He has represented Cote d'Ivoire in Para athletics, competing in discus throw at the 2014 Grand Prix in Tunis, Tunisia. (paralympic.org, 16 Jun 2014)",,
1547834,DOMINGAS Na Brinbamde,DOMINGAS NB,Na Brinbamde DOMINGAS,Female,Athlete,GBS,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,GBS,0.0,0.0,['Para Athletics'],"[""Women's 100m - T11""]",2001-05-15,,,,,,,,,,,,,,,,,,,,
1548457,CRUZ Olvin,CRUZ O,Olvin CRUZ,Male,Athlete,HON,Honduras,Honduras,Honduras,Honduras,HON,0.0,0.0,['Para Swimming'],"[""Men's 50m Freestyle - S7""]",1981-04-11,LA CEIBA,Honduras,LA CEIBA,Honduras,,"Art, drawing. (Athlete, 25 Aug 2024; Facebook profile, 06 Aug 2024)",Graphical Design,"Graphic Design - Central American Technological University [UNITEC], Tegucigalpa, HON",Wife Reyna,Spanish,Wendy Hernandez,,"US swimmer Michael Phelps. (Athlete, 25 Aug 2024)","His family. (Athlete, 25 Aug 2024)","""Don't give up."" (Athlete, 25 Aug 2024)",,,,,
1548672,KOTNIK HREN Sasa,KOTNIK HREN S,KOTNIK HREN,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,['Sitting Volleyball'],['Women'],1980-09-16,CELJE,Slovenia,,,,,Coach,"Occupational Therapy - University of Ljubljana, Slovenia",Daughter Aneja,"English, Slovene",Simon Bozic [national],"After her accident she got involved in the sport out of personal interest. (Athlete, 23 Apr 2012)",,"Her parents. (Athlete, 26 Aug 2012)","""Hope dies last."" (Athlete, 23 Apr 2012)",,,,,
1548789,DRESING Heidemarie,DRESING H,Heidemarie DRESING,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Para Equestrian'],"['Individual Event - Grade II', 'Individual Freestyle Event - Grade II', 'Team Event']",1955-06-24,HAGEN,Germany,RHEDA-WIEDENBRUCK,Germany,,"Playing the piano. (taz.de, 27 Aug 2021)",Architect,,,,Silke Futterer-Sommer [national],"Her grandmother introduced her to riding as a child. ""I was eight years old when I [first] sat on a pony. When we got home, I told my father that I really wanted to learn how to ride. So I started as a school horse rider and was then promoted by my riding instructor. [Following her multiple sclerosis diagnosis] Hannelore Brenner contacted me - the most successful German Para dressage rider of all time. That's how I first knew that Para dressage even existed. But I struggled for a really long time to inform myself further, because I had always imagined riders with disabilities differently."" (pferde.de, 11 Dec 2023; trotz-ms.de, 09 Mar 2022; reiterrevue.de, 22 Aug 2019)",,,"""My horses motivate me every day, they are the best medicine."" (tokio.sportschau.de, 25 Aug 2021)",,,,,
1548890,LUDWIG Neele,LUDWIG N,Neele LUDWIG,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,['Para Triathlon'],"[""Women's PTS2""]",1990-12-27,,,,,,,"Athlete, Nurse",,,German,"Tom Kosmehl [national], GER","She was a swimmer as a child before she took up triathlon as an adult. After acquiring her impairment in 2019, she took part in an Ironman triathlon eight months later. ""I had intended to take part in the event before I switched to Para sport, and didn't want to give it up."" (tsg-bergedorf.de, 14 Dec 2023; triathlondeutschland.de, 08 Oct 2023)",,,,,,,,
1550144,ACEITUNO Herbert,ACEITUNO H,Herbert ACEITUNO,Male,Athlete,ESA,El Salvador,El Salvador,El Salvador,El Salvador,ESA,0.0,0.0,['Para Powerlifting'],"[""Men's up to 59kg""]",1985-11-01,SAN SALVADOR,El Salvador,,,"Kike (Athlete, 24 Aug 2021)","Playing video games. (santiago2023.org, 26 May 2023)",Athlete,Computing,,Spanish,"Jorge Ernesto Lopez Zamora [national], ESA","He was encouraged to try the sport by a friend, and he also wanted to improve his health. ""I always played soccer, but one day it was raining a lot and we couldn't go. A friend invited me to train at the gym together. There I started to like it more and more, until I got the hang of it, and going became a habit."" (santiago2023.org, 26 May 2023; Athlete, 24 Aug 2021)","Brazilian footballer Ronaldinho. (Athlete, 05 Dec 2017)","His father. (santiago2023.org, 26 May 2023)","""Disability is in the mind, not the body."" (Athlete, 24 Aug 2021)",,,,,
